ID|Monster Name|Type 1|Type 2|Type 3|Pri Element|Sec Element|Rareness|Cost|Mpoints|Artist|
2875|Purifying Thunder Dragon, Sedin |Dragon |||Fire |Light |6 Stars |20|10||
2876|Abyssal Shark Dragon, Toa |Dragon |||Water |Dark |6 Stars |20|10||
2877|Storm Hawk Dragon, Kuarje |Dragon |||Wood |Light |6 Stars |20|10||
2878|Gleaming Rabbit Dragon, Fragrem |Dragon |||Light |Fire |6 Stars |20|10||
2879|Destroying Thunder Dragon, Dorva |Dragon |||Dark |Water |6 Stars |20|10||
2880|Flamzeal |Dragon |||Fire ||3 Stars |8|1||
2881|Icezeal |Dragon |||Water ||3 Stars |8|1||
2882|Woodzeal |Dragon |||Wood ||3 Stars |8|1||
2883|Shynzeal |Dragon |||Light ||3 Stars |8|1||
2884|Badzeal |Dragon |||Dark ||3 Stars |8|1||
2885|Machine Star's Memory, Windsor |Evo Material |||Light ||7 Stars |50|1||
2886|Machine Star's Right Hand, Aquor |Evo Material |||Light ||7 Stars |50|1||
2887|Machine Star's Left Hand, Frahje |Evo Material |||Light ||7 Stars |50|1||
2888|Machine Star's Right Leg, Trigo |Evo Material |||Light ||7 Stars |50|1||
2889|Machine Star's Left Leg, Dukdey |Evo Material |||Light ||7 Stars |50|1||
2890|Heaven Winged Machine, Seraphis |Machine |||Light ||7 Stars |50|25||
2891|Light Guiding Star Machine, Orpharion |Machine |||Light ||8 Stars |99|25||
2892|Enlightened Meditating God, Sandalphon |God |Healer ||Light |Water |8 Stars |45|20||
2893|Soul Binding Princess of Darkness, Hel |Devil |Dragon ||Dark |Light |7 Stars |50|25||
2894|Loyal Demon Prince, Cauchemar |Devil |Physical ||Wood |Dark |8 Stars |50|20||
2895|Infernal Ice Demon, Agni |Devil |Attacker ||Dark ||7 Stars |80|50||
2896|Infernal Ice Demon's Frozen Horn, Agni |Devil |Attacker |God |Dark |Water |8 Stars |90|50||
2899|Fenrir Viz |Devil |||Light ||6 Stars |40|50000||
2900|God Destroyer Monstrous Wolf, Fenrir Viz |Devil |Physical ||Light |Water |7 Stars |60|50000||
2901|Awoken Cao Cao |Physical |Devil ||Fire |Fire |7 Stars |35|5000||
2902|Awoken Sun Quan |Healer |Physical ||Water |Fire |7 Stars |35|5000||
2903|Awoken Liu Bei |Physical |Attacker ||Wood |Wood |7 Stars |35|5000||
2904|Awoken Da Qiao & Xiao Qiao |God |Dragon ||Light |Water |7 Stars |35|5000||
2905|Evil Star Flying General, Lu Bu |God |Devil |Dragon |Dark |Fire |8 Stars |45|5000||
2906|black-winged goddess, valkyrie claire |Healer |God |Devil |Dark |Fire |6 Stars |45|6000||
2907|the norn urd |God |Attacker ||Fire |Water |5 Stars |40|5000||
2908|the norn verdandi |God |Balanced ||Wood |Fire |5 Stars |40|5000||
2909|the norn skuld |God |Physical ||Water |Wood |6 Stars |60|6000||
2910|wailing bleak night goddess, pandora |God |Devil ||Dark |Dark |5 Stars |35|5000||
2911|awoken isis |Devil |God ||Water |Wood |5 Stars |35|5000||
2912|awoken bastet |Devil |Balanced ||Wood |Fire |5 Stars |35|5000||
2913|awoken amaterasu |Healer |Physical ||Light |Wood |5 Stars |35|5000||
2914|awoken tsukuyomi |Physical |Devil ||Dark |Wood |5 Stars |35|5000||
2915|Napoleon |Dragon |Attacker ||Fire |Light |6 Stars |15|5000||
2916|Emperor Veteran, Napoleon |Dragon |Attacker ||Fire |Light |7 Stars |25|5000||
2917|Barbarossa |Attacker |Devil ||Water |Fire |6 Stars |15|5000||
2918|Brute Force of the Redbeard, Barbarossa |Attacker |Devil ||Water |Fire |7 Stars |25|5000||
2919|Robin Hood |Balanced |God ||Wood |Fire |6 Stars |15|5000||
2920|Godlike Chivalrous Thief, Robin Hood |Balanced |God ||Wood |Fire |7 Stars |25|5000||
2921|Yang Guifei |Balanced |Devil ||Light |Wood |6 Stars |15|5000||
2922|Beautiful Favorite Mistress, Yang Guifei |Balanced |Devil ||Light |Wood |7 Stars |25|5000||
2923|Oda Nobunaga |Devil |Dragon ||Dark |Fire |6 Stars |15|5000||
2924|Rebellious Demon, Oda Nobunaga |Devil |Dragon ||Dark |Fire |7 Stars |25|5000||
2925|Afterglow Destroyer Dragon, Apocalypse |Dragon |God |Machine |Light |Light |7 Stars |60|5000||
2926|Passionate Dragon Caller, Ace |Balanced |||Fire |Fire |6 Stars |25|15||
2927|Blazing Deity Falcon Armor, Ace |God |Attacker ||Fire |Light |8 Stars |45|5000||
2928|Awoken Zeus Olympios Armor, Ace |Balanced |God ||Light |Light |9 Stars |70|15||
2929|Moonlit Feline Goddess Armor, Ace |God |Devil ||Wood |Dark |8 Stars |45|5000||
2930|Ouka |Dragon |||Fire ||3 Stars |4|1||
2931|Lowen |Dragon |||Fire ||4 Stars |8|1||
2932|Burning Tail, Goukami |Dragon |Attacker ||Fire |Light |5 Stars |12|1||
2933|Mizuha |Dragon |||Water ||3 Stars |4|1||
2934|Mizuarashi |Dragon |||Water ||4 Stars |8|1||
2935|Water Blade, Aoyaiba |Dragon |Physical ||Water |Dark |5 Stars |12|1||
2936|Enju |Dragon |||Wood ||3 Stars |4|1||
2937|Trihayate |Dragon |||Wood ||4 Stars |8|1||
2938|Wind Wing, Kodachinotsukai |Dragon |Healer ||Wood |Water |5 Stars |12|1||
2939|Treasure Blade Dragon, Drahklist |Dragon |Attacker ||Fire |Wood |8 Stars |99|50||
2940|Distant Sea Dragon, Verdor |Dragon |Physical ||Water |Light |8 Stars |99|50||
2941|Green Hell Dragon, Raguel |Dragon |Devil ||Wood |Water |8 Stars |99|50||
2942|Sherias Roots |Dragon |Devil ||Light ||6 Stars |40|50000||
2943|Destroying Wing Dragon Emperor, Sherias Roots |Dragon |Devil ||Light |Dark |7 Stars |60|50000||
2944|Balboa |Dragon |Machine ||Wood ||5 Stars |30|15000||
2945|Steel Wand Mech Dragon God, Balboa |Dragon |Machine ||Wood |Water |6 Stars |50|15000||
2946|Gleaming Queen, Hera-Sowilo |Devil |God ||Light |Dark |8 Stars |70|20||
2947|Nocturnal Corpse Wyrm, Dragon Zombie |Dragon |Devil ||Dark |Wood |8 Stars |40|15||
2948|Almighty Awoken Zeus-Dios |God |Balanced ||Wood |Light |8 Stars |70|20||
2949|Saintly Bell Bride, Eschamali |Machine |God ||Light |Light |8 Stars |60|25000||
2950|Scampering Newlywed, Gadius |Dragon |Healer ||Light |Fire |8 Stars |60|25000||
2951|Innocent Newlywed, Satsuki |Dragon |Attacker ||Light |Dark |7 Stars |50|15000||
2952|Lovely Bride, Bastet |Devil |Balanced ||Light |Wood |6 Stars |35|6000||
2953|Passionate Sun Deity, Ra |Devil |God ||Fire |Light |6 Stars |35|6000||
2954|Deeply in Love Newlywed, Akechi Mitsuhide |God |Devil ||Light |Light |5 Stars |25|5000||
2955|Saintly Ocean Newlywed, Ruka |Healer |Attacker ||Water |Light |5 Stars |25|5000||
2956|White Kimono Bride, Kano |Healer |Attacker ||Wood |Light |5 Stars |25|5000||
2957|Dawn Bride, Izanami |God |Balanced ||Light |Fire |4 Stars |20|3000||
2958|Pure and Innocent Bride, Sopdet |God |Devil ||Light |Light |4 Stars |20|3000||
2959|Crimson Lotus Bride, Echidna |Healer |||Fire |Light |4 Stars |20|3000||
2960|Miracle Heroine, Cinderella |Physical |God ||Light |Wood |4 Stars |16|3000||
2961|Covenant Witch, Lilith |Healer |Devil ||Dark |Light |4 Stars |20|3000||
2962|White Roses Bride, Hera-Beorc |Devil |God ||Wood |Light |6 Stars |50|10||
2963|Church's Minister, Aegir |God |Physical ||Water |Light |5 Stars |35|1||
2964|Ceremony Photographer, Yellow Gadget |Machine |||Light |Light |3 Stars |12|1||
2965|Bringer of Happiness, Cuaton |Dragon |||Light |Light |3 Stars |12|1||
2966|Shy Waiter, Dark Shibamaru |Balanced |||Dark |Light |3 Stars |12|1||
2967|Dragonbound, Myr |Dragon |||Light ||6 Stars |50|50||
2968|Illusionless Time Dragonbound, Myr |Dragon |Machine |God |Light ||7 Stars |80|50||
2969|Star Cutting Time Dragonbound, Myr |Dragon |Machine |God |Light ||8 Stars |99|50||
2970|Scarlet Sky Flame Dragon Caller, Tsubaki |Dragon |God ||Fire |Light |7 Stars |36|15000||
2971|Indigo Ocean Water Dragon Caller, Sumire |Dragon |Physical ||Water |Light |7 Stars |36|15000||
2972|Green Earth Wind Dragon Caller, Kaede |Dragon |Attacker ||Wood |Light |8 Stars |39|50000||
2973|Phoenix Wright |Balanced |||Light ||5 Stars |15|1||
2974|Attorney of Justice, Phoenix Wright |Balanced |||Light |Light |6 Stars |25|1||
2975|Maya Fey |Healer |||Wood ||4 Stars |12|1||
2976|Apollo Justice |Balanced |||Fire ||4 Stars |12|1||
2977|Rayfa Padma Khura'in |Healer |||Dark ||4 Stars |12|1||
2978|Dragon Caller, Ace |Balanced |||Fire ||5 Stars |15|15||
2979|Awoken Indra |Dragon |Physical ||Light |Wood |7 Stars |40|5000||
2980|Awoken Vritra |Dragon |Devil ||Dark |Fire |7 Stars |40|5000||
2981|Awoken Ame no Uzume |Physical |Devil ||Fire |Dark |7 Stars |35|5000||
2982|Awoken Umisachi&Yamasachi |Balanced |Devil ||Water |Dark |7 Stars |35|5000||
2983|Awoken Kushinadahime |Healer |Dragon ||Wood |Light |7 Stars |35|5000||
2984|Awoken Izanagi |God |Balanced ||Light |Water |7 Stars |35|5000||
2985|Awoken Okuninushi |Dragon |Devil ||Dark |Wood |7 Stars |35|5000||
2986|Star Justice |Machine |||Wood |Light |6 Stars |40|25||
2987|Iron Machine King, Star Justice |Machine |Physical ||Wood |Light |7 Stars |50|25||
2988|Another Justice |Machine |||Water |Dark |7 Stars |80|50||
2989|Iron Machine Emperor, Another Justice |Machine |Attacker ||Water |Dark |8 Stars |90|50||
2990|Great Duke of Hell, Dantalion |Devil |||Fire ||6 Stars |40|50000||
2991|Confusing Face Great Duke of Hell, Dantalion |Devil |Attacker ||Fire ||7 Stars |60|50000||
2992|Princess of Hell, Sitri |Devil |||Water ||5 Stars |30|15000||
2993|Desiring Princess of Hell, Sitri |Devil |Healer ||Water ||6 Stars |40|15000||
2994|Great Earl of Hell, Ronove |Devil |||Wood ||5 Stars |30|15000||
2995|Bursting Great Earl of Hell, Ronove |Devil |Machine ||Wood ||6 Stars |40|15000||
2996|Sacred King of Hell, Paimon |Devil |||Light ||6 Stars |40|50000||
2997|Crowned Sacred King of Hell, Paimon |Devil |Physical ||Light ||7 Stars |60|50000||
2998|Evil Duchess, Gremory |Devil |||Dark ||6 Stars |40|50000||
2999|Hell Eye's Evil Duchess, Gremory |Devil |Balanced ||Dark ||7 Stars |60|50000||
3000|Scarlet Sky Ruler, Yamato Takeru Dragon |Dragon |||Fire ||6 Stars |20|10||
3001|Indigo Ocean Ruler, Wadatsumi Dragon |Dragon |||Water ||6 Stars |20|10||
3002|Green Earth Ruler, Yamatsumi Dragon |Dragon |||Wood ||6 Stars |20|10||
3003|Shobu Kirifuda |Attacker |||Fire ||6 Stars |25|1||
3004|Duel Master, Shobu Kirifuda |Attacker |Dragon ||Fire |Fire |7 Stars |35|1||
3005|Adventure Lover, Van Crow |Devil |||Light |Wood |5 Stars |15|5000||
3006|Strong Arm Adventure Lover, Van Crow |Devil |Machine ||Light |Wood |6 Stars |25|5000||
3007|Flash Adventure Lover, Van Crow |Devil |Machine ||Light |Wood |7 Stars |35|5000||
3008|Giselle Alstar |Devil |Healer ||Light |Dark |4 Stars |10|1||
3009|Giselle and Giant Dokuro |Devil |Healer ||Light |Dark |5 Stars |20|1||
3010|Adventure Lover, Van Crow Card |Enhance Material |||Light |Wood |4 Stars |1|1||
3011|Achtros |Dragon |||Water ||6 Stars |50|50||
3012|Deighk |Dragon |||Light ||6 Stars |50|50||
3013|Stone Scales Dragon Emperor, Deightros |Dragon |Devil ||Light |Water |7 Stars |80|50||
3014|Liberty Geist |Machine |Attacker ||Fire ||6 Stars |40|25||
3015|War Machine King, Liberty Geist |Machine |Attacker ||Fire |Wood |7 Stars |50|25||
3016|Another Geist |Machine |Devil ||Dark ||7 Stars |80|50||
3017|War Machine Emperor, Another Geist |Machine |Devil ||Dark |Light |8 Stars |90|50||
3018|Himura Kenshin |Balanced |||Fire ||6 Stars |18|6000||
3019|Rurouni, Himura Kenshin |Balanced |||Fire |Light |7 Stars |28|6000||
3020|Kamiya Kaoru |Attacker |||Water ||4 Stars |10|3000||
3021|Kamiya Kasshin-ryu Instructor, Kamiya Kaoru |Attacker |||Water |Light |5 Stars |20|3000||
3022|Myojin Yahiko |Attacker |||Light ||4 Stars |10|3000||
3023|Kamiya Kasshin-ryu Student, Myojin Yahiko |Attacker |||Light |Fire |5 Stars |20|3000||
3024|Sagara Sanosuke |Physical |||Wood ||5 Stars |12|4000||
3025|Fight Merchant, Sagara Sanosuke |Physical |||Wood |Fire |6 Stars |22|4000||
3026|Takani Megumi |Healer |||Wood ||4 Stars |10|3000||
3027|Doctor Takani Megumi |Healer |||Wood |Light |5 Stars |20|3000||
3028|Shinomori Aoshi |Balanced |||Water ||5 Stars |12|4000||
3029|Onmitsu Oniwabanshu Okashira, Shinomori Aoshi |Balanced |||Water |Wood |6 Stars |22|4000||
3030|Makimachi Misao |Balanced |||Fire ||4 Stars |10|3000||
3031|Oniwabanshu Kunoichi, Makimachi Misao |Balanced |||Fire |Wood |5 Stars |20|3000||
3032|Saito Hajime |Attacker |||Dark ||6 Stars |18|6000||
3033|3rd Shinsengumi Unit Capt., Saito Hajime |Attacker |||Dark |Dark |7 Stars |28|6000||
3034|Seta Sojiro |Attacker |||Light ||5 Stars |12|4000||
3035|Juppongatana Heaven's Sword, Seta Sojiro |Attacker |||Light |Wood |6 Stars |22|4000||
3036|Honjo Kamatari |Attacker |||Wood ||4 Stars |10|3000||
3037|Juppongatana The Scythe, Honjo Kamatari |Attacker |||Wood |Dark |5 Stars |20|3000||
3038|Shishio Makoto |Devil |||Fire ||5 Stars |13|10||
3039|Demon Who Commands Flames, Shishio Makoto |Devil |||Fire |Dark |6 Stars |23|10||
3040|Sadojima Hoji |Devil |||Wood ||4 Stars |10|1||
3041|Juppongatana All Knowing, Sadojima Hoji |Devil |||Wood |Wood |5 Stars |20|1||
3042|Uonuma Usui |Attacker |||Water ||4 Stars |10|1||
3043|Juppongatana Blind Sword, Uonuma Usui |Attacker |||Water |Dark |5 Stars |20|1||
3044|Yukyuzan Anji |Physical |||Dark ||4 Stars |10|1||
3045|Juppongatana Myo-o, Yukyuzan Anji |Physical |||Dark |Dark |5 Stars |20|1||
3046|Sawagejo Cho |Physical |||Dark ||4 Stars |10|1||
3047|Juppongatana Sword Hunter, Sawagejo Cho |Physical |||Dark |Fire |5 Stars |20|1||
3048|Sakabato Shinuchi |Enhance Material |||Fire ||4 Stars |1|1||
3049|Futae no Kiwami |Enhance Material |||Wood ||4 Stars |1|1||
3050|Oniwabanshiki Nito Kodachi |Enhance Material |||Water ||4 Stars |1|1||
3051|Unsigned Sword |Enhance Material |||Dark ||4 Stars |1|1||
3052|Kikuichimonji Norimune |Enhance Material |||Light ||4 Stars |1|1||
3053|Sphere Protected Mechanical Star God, Antares |Machine |God ||Fire |Light |7 Stars |35|5000||
3054|Scythe Wielding Mechanical Star God, Antares |Machine |God ||Fire |Wood |7 Stars |35|5000||
3055|Clear River Mechanical Star God, Alrescha |Machine |God ||Water |Wood |7 Stars |35|5000||
3056|Ghost River Mechanical Star God, Alrescha |Machine |God ||Water |Dark |7 Stars |35|5000||
3057|Spirit Tree Mechanical Star God, Spica |Machine |God ||Wood |Dark |7 Stars |35|5000||
3058|Life Tree Mechanical Star God, Spica |Machine |God ||Wood |Water |7 Stars |35|5000||
3059|Musical Heaven Mechanical Star God, Pollux |Machine |God ||Light |Fire |7 Stars |35|5000||
3060|Musical Hell Mechanical Star God, Pollux |Machine |God ||Light |Dark |7 Stars |35|5000||
3061|Destruction Cannon Mechanical Star God, Castor |Machine |God ||Dark |Water |7 Stars |35|5000||
3062|Destruction Blade Mechanical Star God, Castor |Machine |God ||Dark |Light |7 Stars |35|5000||
3063|Extant Red Dragon Caller, Sonia TAMADRA |Dragon |Devil ||Fire ||6 Stars |10|1||
3064|Endless Blue Dragon Caller, Sonia TAMADRA |Dragon |Physical ||Water ||7 Stars |12|1||
3065|Eternal Jade Dragon Caller, Sonia TAMADRA |Dragon |Balanced ||Wood ||7 Stars |12|1||
3066|Light Mode, Pepper |Machine |||Light ||5 Stars |12|1||
3067|Dark Mode, Pepper |Machine |||Dark ||5 Stars |12|1||
3068|UNPRINTABLE |God |Balanced |Devil |Fire |Fire |8 Stars |45|5000||
3069|Heavenly Virtuous Goddess, Sarasvati |God |Healer |Physical |Water |Water |8 Stars |45|5000||
3070|UNPRINTABLE |God |Attacker |Devil |Wood |Wood |8 Stars |45|5000||
3071|Scholarly God of Wealth Building, Ganesha |God |Healer |Attacker |Light |Light |8 Stars |45|5000||
3072|Smiting Hand Slayer Goddess, Durga |God |Devil |Attacker |Dark |Water |8 Stars |45|5000||
3073|Machine Athena |Machine |||Wood ||7 Stars |100|99||
3074|Awoken Machine Athena |Machine |||Wood ||8 Stars |150|99||
3075|The Successor of Nanto Suicho Ken, Rei |Attacker |||Water |Light |6 Stars |30|3000||
3076|The Man who aimed to be the Ken-oh, Toki |Healer |Attacker ||Water |Light |7 Stars |32|5000||
3077|Huey |Attacker |||Wood ||4 Stars |10|3000||
3078|Nanto Goshasei, Huey of the Wind |Attacker |||Wood |Wood |5 Stars |20|3000||
3079|Shuren |Attacker |||Fire ||4 Stars |10|3000||
3080|Nanto Goshasei, Shuren of the Flames |Attacker |||Fire |Fire |5 Stars |20|3000||
3081|Rin |Healer |||Light ||5 Stars |10|1||
3082|The Girl who yearns for Ken, Rin |Healer |||Light |Fire |6 Stars |20|1||
3083|Disaster Phantom Dragon, Anima |Dragon |Devil ||Fire |Dark |7 Stars |35|5000||
3084|Calamity Immortal Dragon, Cursed Wyrm |Dragon |Devil ||Dark |Dark |7 Stars |35|5000||
3085|Destruction Army, Dragon Shogun |Dragon |Attacker ||Dark |Dark |6 Stars |35|3000||
3086|Dragon Caller, Ana |Balanced |||Light ||5 Stars |15|15||
3087|Lovely Dragon Caller, Ana |Balanced |||Light |Fire |6 Stars |25|15||
3088|Divine Law Goddess Armor, Ana |Healer |God |Attacker |Light |Wood |9 Stars |55|15||
3089|Holy Ceres Armor, Ana |God |Healer ||Wood |Light |8 Stars |40|5000||
3090|Chaotic Black Dragonbound Armor, Ana |Dragon |Balanced ||Dark |Water |9 Stars |80|50000||
3091|Great Scorching Heat, Kurenai Goukami |Dragon |Attacker ||Fire |Light |6 Stars |22|1||
3092|Iceberg Sword, Shiraha |Dragon |Physical ||Water |Dark |6 Stars |22|1||
3093|Green Whirlwind, Adekazakiri |Dragon |Healer ||Wood |Water |6 Stars |22|1||
3094|Machine Necky |Machine |||Dark ||8 Stars |32|8320||
3095|Tamazo X Awoken Odin |Dragon |God |Balanced |Wood |Light |6 Stars |40|1||
3096|blue dragonbound, ryune |Dragon |||Water |Water |7 Stars |45|15000||
3097|green dragonbound, sylvie |Dragon |||Wood |Wood |7 Stars |45|15000||
3098|orange dragonbound, saria |Dragon |||Light |Light |6 Stars |30|6000||
3099|goddess of secrets, kali |God |||Light |Light |6 Stars |30|6000||
3100|dragon caller, sonia gran reverse |Dragon |||Dark |Light |5 Stars |20|4000||
3101|Patriot Warrior, Sanada Yukimura |God |Attacker ||Fire |Fire |7 Stars |35|5000||
3102|Dreadful Warrior, Sanada Yukimura |God |Devil ||Fire |Dark |7 Stars |35|5000||
3103|Contemplative Strategist, Mori Motonari |God |Physical ||Water |Water |7 Stars |35|5000||
3104|Resolute Strategist, Mori Motonari |God |Attacker ||Water |Fire |7 Stars |35|5000||
3105|Humanistic Spy, Ishida Mitsunari |God |Attacker ||Wood |Wood |7 Stars |35|5000||
3106|Tyrannical Spy, Ishida Mitsunari |God |Devil ||Wood |Dark |7 Stars |35|5000||
3107|Radiant Dandy, Maeda Keiji |God |Balanced ||Light |Fire |7 Stars |35|5000||
3108|Imposing Dandy, Maeda Keiji |God |Attacker ||Light |Dark |7 Stars |35|5000||
3109|Meticulous Rebel, Akechi Mitsuhide |God |Devil ||Dark |Dark |7 Stars |35|5000||
3110|Melancholic Rebel, Akechi Mitsuhide |God |Balanced ||Dark |Light |7 Stars |35|5000||
3111|Guardian of Paradise, Metatron |God |Healer ||Water |Light |8 Stars |70|15000||
3112|Sniper at Rest, Myr |Dragon |Machine |God |Water ||8 Stars |99|25000||
3113|Beach Star Goddess, Eschamali |Machine |God ||Water |Water |8 Stars |60|25000||
3114|Genbu Princess of Paradise, Meimei |God |Balanced ||Water |Wood |6 Stars |25|5000||
3115|Goddess of Beach Volley, Lakshmi |Physical |God ||Water |Water |6 Stars |35|5000||
3116|Amusement Dancer, Fuu |Healer |Attacker ||Light |Water |5 Stars |25|5000||
3117|Swimming Feline, Kurone |Healer |Attacker ||Dark |Water |5 Stars |25|5000||
3118|Unprecedented Surfer, Ishikawa Goemon |Physical |Dragon ||Fire |Water |4 Stars |20|3000||
3119|Cool Evening Sorceress, Armadel |Balanced |Devil ||Wood |Water |4 Stars |20|3000||
3120|Resting Wings Dragon Caller, Navi |Dragon |||Water |Light |4 Stars |20|3000||
3121|Beach Lifeguard, Aqua Chaser |Physical |Machine ||Water |Water |3 Stars |12|1||
3122|Ice Cream Master, Cockatrice |Healer |||Water |Light |3 Stars |12|1||
3123|Marine Diver, Blue Gadget |Machine |||Water |Water |3 Stars |12|1||
3124|Kinnikuman |Physical |||Fire ||6 Stars |20|6000||
3125|Miracle Reversal Fighter, Kinnikuman |Physical |Attacker ||Fire |Light |7 Stars |30|6000||
3126|Kinnikuman Soldier |Physical |||Wood ||6 Stars |20|6000||
3127|Choujin Blood Brigade's General, Kinnikuman Soldier |Physical |Attacker ||Wood |Light |7 Stars |30|6000||
3128|Akuma Shogun |Devil |||Dark ||6 Stars |20|6000||
3129|Akuma Choujins' Final Assassin, Akuma Shogun |Devil |Attacker ||Dark |Dark |7 Stars |30|6000||
3130|Terryman |Attacker |||Light ||4 Stars |11|3000||
3131|Texas Stallion, Terryman |Attacker |Physical ||Light |Water |5 Stars |21|3000||
3132|Robin Mask |Physical |||Water ||5 Stars |14|4000||
3133|Choujin Gentleman, Robin Mask |Physical |Attacker ||Water |Water |6 Stars |24|4000||
3134|Brocken Jr. |Attacker |||Wood ||4 Stars |11|3000||
3135|Choujin Blood Brigade's 2nd in Command, Brocken Jr. |Attacker |Devil ||Wood |Fire |5 Stars |21|3000||
3136|Warsman |Machine |||Dark ||4 Stars |11|3000||
3137|Choujin's Deadly Weapon, Warsman |Machine |Balanced ||Dark |Light |5 Stars |21|3000||
3138|Asuraman |Devil |||Water ||5 Stars |14|4000||
3139|Prince of the Demon Realm, Asuraman |Devil |Attacker ||Water |Light |6 Stars |24|4000||
3140|Kinnikuman Mariposa |Devil |Physical ||Water ||4 Stars |10|1||
3141|God of Flight, Kinnikuman Mariposa |Devil |Physical ||Water |Fire |5 Stars |20|1||
3142|Kinnikuman Big Body |Devil |Attacker ||Fire ||4 Stars |10|1||
3143|God of Brute Strength, Kinnikuman Big Body |Devil |Attacker ||Fire |Dark |5 Stars |20|1||
3144|Kinnikuman Zebra |Devil |Attacker ||Dark ||4 Stars |10|1||
3145|God of Technique, Kinnikuman Zebra |Devil |Attacker ||Dark |Dark |5 Stars |20|1||
3146|Kinnikuman Super Phoenix |Devil |Physical ||Light ||5 Stars |14|10||
3147|God of Intelligence, Kinnikuman Super Phoenix |Devil |Physical ||Light |Fire |6 Stars |24|10||
3148|UNPRINTABLE |Enhance Material |||Fire ||4 Stars |1|1||
3149|UNPRINTABLE |Enhance Material |||Wood ||4 Stars |1|1||
